date,fips,aggregate_level,country_x,state,index,cases,deaths,recovered,cumulative_icu,cumulative_hospitalized,current_icu,current_icu_total,current_hospitalized,current_ventilated,staffed_beds,icu_beds,positive_tests,negative_tests,contact_tracers_count,hospital_beds_in_use_any,Rt_MAP__new_cases,Rt_ci31__new_cases,Rt_ci68__new_cases,Rt_ci5__new_cases,Rt_ci95__new_cases,new_deaths,Rt_MAP__new_deaths,Rt_ci31__new_deaths,Rt_ci68__new_deaths,Rt_ci5__new_deaths,Rt_ci95__new_deaths,lag_days__new_deaths,Rt_MAP_composite,Rt_ci95_composite,country_y,county,raw_search,smoothed_search
2020-04-30,39,state,USA,OH,,18027.0,975.0,0.0,1035.0,3533.0,,,,,,,18027.0,115863.0,,,0.9,0.84,0.96,0.68,1.1,43.548971452516014,1.08,0.88,1.3,0.44,1.82,0.0,0.9499692997190472,1.0499692997190468,USA,,9.88676013393,8.5851666013
2020-04-30,40,state,USA,OK,,3618.0,222.0,0.0,,703.0,127.0,,291.0,,,,3618.0,59804.0,,,1.0,0.86,1.14,0.52,1.5,6.134534734721908,0.78,0.8200000000000001,1.62,0.24,2.8000000000000003,0.0,0.9884360080679322,1.1361118122927816,USA,,26.7671588342,10.361969222
2020-04-30,41,state,USA,OR,,2510.0,103.0,0.0,,578.0,65.0,,243.0,28.0,,,2510.0,53522.0,,,1.08,0.9,1.26,0.5,1.7,,,,,,,,1.0468408211651388,1.23539163502713,USA,,28.7764500366,16.88915192
2020-04-30,42,state,USA,PA,,48224.0,2580.0,0.0,,,,,2707.0,556.0,,,45763.0,175602.0,,,0.94,0.9,0.98,0.8,1.06,131.29041317089388,1.1,0.96,1.2,0.64,1.52,-2.0,0.9254684270666194,1.0254684270666194,USA,,5.96123404204,11.024811538699998
2020-04-30,44,state,USA,RI,,8621.0,266.0,0.0,,896.0,85.0,,339.0,54.0,,,8621.0,55089.0,,,0.9,0.8,0.96,0.6,1.16,14.802685030511727,1.02,0.88,1.52,0.32,2.38,-4.0,0.9267780834583093,1.0267780834583091,USA,,0.0,0.0
2020-04-30,45,state,USA,SC,,6095.0,244.0,0.0,,1000.0,,,,,,,6095.0,50417.0,,,1.02,0.9,1.12,0.62,1.38,12.137650150257105,1.06,0.94,1.62,0.34,2.6,0.0,0.9764016998294696,1.0929104934534353,USA,,43.9121886604,24.2813963118
2020-04-30,46,state,USA,SD,,2450.0,17.0,0.0,,173.0,,,76.0,,,,2449.0,14579.0,,,1.0,0.84,1.16,0.48,1.54,,,,,,,,0.9785573883292916,1.1406319098205966,USA,,0.0,12.816627005399999
2020-04-30,47,state,USA,TN,,10506.0,200.0,0.0,,1045.0,,,605.0,,,,10735.0,166891.0,,,1.06,0.98,1.12,0.78,1.32,4.605164870958127,0.84,0.9,1.8,0.24,3.14,0.0,1.0626005273561483,1.1626005273561486,USA,,6.610029535880001,9.87509643618
2020-04-30,48,state,USA,TX,,29072.0,828.0,0.0,,,,,1686.0,,,,28087.0,302213.0,,,1.12,1.08,1.16,0.96,1.28,31.255132756625585,1.06,0.86,1.32,0.4,1.92,-6.0,1.0900995972048717,1.1900995972048716,USA,,11.6563381202,9.88865178835
2020-04-30,49,state,USA,UT,,4672.0,46.0,0.0,,390.0,,,,,,,4672.0,103829.0,,,1.08,0.94,1.18,0.66,1.46,,,,,,,,1.0600233921772082,1.1754866932752293,USA,,0.0,5.477391764069999
2020-04-30,51,state,USA,VA,,15846.0,552.0,0.0,,3654.0,372.0,,1550.0,208.0,,,15846.0,75663.0,,,1.04,0.98,1.1,0.84,1.24,28.147423770995,1.04,0.86,1.34,0.38,1.98,-2.0,1.0766614174341316,1.1766614174341317,USA,,25.430080278800002,21.2911866727
2020-04-30,50,state,USA,VT,,866.0,48.0,0.0,,,,,23.0,,,,879.0,14357.0,,,0.74,0.76,1.48,0.2,2.56,,,,,,,,0.6692250266063783,1.2150447465392855,USA,,0.0,0.0
2020-04-30,53,state,USA,WA,,14814.0,822.0,0.0,,,145.0,,474.0,,,,16309.0,189001.0,,,1.08,1.0,1.16,0.78,1.36,9.53526505854067,0.72,0.7000000000000001,1.32,0.22,2.24,-17.0,1.0371664902226692,1.137166490222669,USA,,5.10988163008,7.82977477709
2020-04-30,55,state,USA,WI,,6854.0,316.0,0.0,382.0,1512.0,119.0,,554.0,,,,8052.0,69394.0,,,1.2,1.1,1.28,0.88,1.5,8.45332985689412,0.96,0.88,1.66,0.26,2.74,-21.0,1.1595748214143922,1.2595748214143925,USA,,21.7793744326,16.056809196
2020-04-30,54,state,USA,WV,,1126.0,44.0,0.0,,,38.0,,84.0,20.0,,,1118.0,43423.0,,,0.96,0.78,1.3,0.3,1.98,,,,,,,,0.8995559488520967,1.2114532807393823,USA,,31.4077853086,4.92271344534
2020-04-30,56,state,USA,WY,,559.0,7.0,0.0,,56.0,,,13.0,,,,544.0,8902.0,,,0.92,0.8200000000000001,1.48,0.28,2.38,,,,,,,,0.914741594300774,1.3377252617821789,USA,,0.0,18.7081385183
2020-05-01,02,state,USA,AK,,362.0,7.0,0.0,,,,,25.0,,,,364.0,19961.0,,,0.8,0.9,1.82,0.24,3.24,,,,,,,,0.7421959379623939,1.4632498617625704,USA,,0.0,15.529243689600001
2020-05-01,01,state,USA,AL,,7294.0,289.0,0.0,335.0,1008.0,,,,,,,7158.0,84775.0,,,1.14,1.04,1.22,0.8,1.46,11.410684637993471,0.98,0.88,1.56,0.3,2.54,0.0,1.0961073052431511,1.2011540778801535,USA,,0.0,18.643156479800002
2020-05-01,05,state,USA,AR,,3310.0,64.0,0.0,,414.0,,,95.0,23.0,,,3321.0,46355.0,,,0.7000000000000001,0.56,0.84,0.28,1.2,2.887840145226925,1.2,1.16,2.24,0.32,3.82,2.0,0.8980353925303612,0.9980353925303612,USA,,38.433163661500004,16.5080058231
2020-05-01,04,state,USA,AZ,,7962.0,330.0,0.0,,1986.0,311.0,,709.0,187.0,,,7962.0,66917.0,,,1.16,1.06,1.22,0.84,1.44,16.279519920248394,1.18,0.98,1.62,0.38,2.48,-1.0,1.12934979146979,1.2293497914697902,USA,,0.0,6.600107058069999
2020-05-01,06,state,USA,CA,,52318.0,2147.0,0.0,,,1434.0,,4706.0,,,,50442.0,604543.0,,,1.04,1.0,1.06,0.9,1.14,75.79695330360308,0.98,0.8200000000000001,1.14,0.46,1.54,4.0,1.0540948989421173,1.1540948989421174,USA,,8.1716052694,10.4060997033
2020-05-01,08,state,USA,CO,,15661.0,818.0,0.0,,2697.0,,,959.0,,,,15284.0,57106.0,,,1.02,0.94,1.06,0.76,1.24,21.15588418375173,0.92,0.78,1.28,0.3,1.98,0.0,0.9891455928524776,1.0891455928524778,USA,,7.21869526138,15.157208658599998
2020-05-01,09,state,USA,CT,,28764.0,2339.0,0.0,,7758.0,,,1592.0,,,,28764.0,71493.0,,,0.8,0.72,0.84,0.6,0.96,62.57367649608115,0.88,0.72,1.04,0.38,1.46,-10.0,0.8423543910342999,0.9423543910343001,USA,,40.4017847366,32.2520395428
2020-05-01,11,state,USA,DC,,4658.0,231.0,0.0,,,,,,,,345.0,4658.0,16477.0,,,1.12,0.98,1.22,0.72,1.48,10.731943344927773,0.92,0.84,1.54,0.28,2.52,1.0,1.0481933666501222,1.1728452046513311,USA,,0.0,2.21937399499
2020-05-01,10,state,USA,DE,,4918.0,159.0,0.0,,,,,281.0,,,,4918.0,17667.0,,,0.94,0.8200000000000001,1.04,0.56,1.3,7.6808087608383655,0.88,0.86,1.64,0.26,2.78,0.0,1.0051928692255991,1.1051928692255992,USA,,0.0,26.2912084763
2020-05-01,12,state,USA,FL,,34720.0,1313.0,0.0,,5795.0,,,,,,,34728.0,367971.0,,,0.94,0.88,0.98,0.74,1.1,44.44096429142919,1.02,0.84,1.24,0.42,1.74,-1.0,0.9333358215438448,1.0333358215438448,USA,,4.05866428137,7.354097183160001
2020-05-01,13,state,USA,GA,,26436.0,1153.0,0.0,1215.0,5269.0,,,,,,,27270.0,141097.0,,,1.02,0.96,1.06,0.8200000000000001,1.2,33.32887390060924,0.94,0.78,1.2,0.34,1.76,0.0,0.9689009383707732,1.0689009383707733,USA,,15.0949353385,14.1730905341
2020-05-01,15,state,USA,HI,,610.0,16.0,0.0,,70.0,,,,,,,618.0,30476.0,,,0.56,0.76,1.66,0.18,3.1,,,,,,,,0.5774845215149501,1.3056720167841207,USA,,0.0,2.16061061737
2020-05-01,19,state,USA,IA,,7883.0,170.0,0.0,,,121.0,,345.0,91.0,,,7884.0,37708.0,,,1.08,1.0,1.14,0.84,1.32,9.574198025094963,1.04,0.96,1.72,0.32,2.82,0.0,1.1133563504501731,1.2133563504501734,USA,,0.0,3.10363905812
2020-05-01,16,state,USA,ID,,2035.0,63.0,0.0,75.0,178.0,,,32.0,,,,2015.0,27210.0,,,1.02,0.8200000000000001,1.28,0.34,1.9,,,,,,,,0.9668899751029479,1.2362556371318738,USA,,88.27231607,32.941981092199995
2020-05-01,17,state,USA,IL,,56055.0,2464.0,0.0,,,1263.0,,4900.0,777.0,,,56055.0,228633.0,,,1.12,1.08,1.14,1.0,1.2,91.55123642467798,0.88,0.74,1.02,0.42,1.36,-21.0,1.1034631262903285,1.2034631262903284,USA,,28.3602164244,24.0787092052
2020-05-01,18,state,USA,IN,,18941.0,1175.0,0.0,,,514.0,1661.0,1431.0,257.0,,2956.0,18630.0,81009.0,,,1.04,0.98,1.08,0.84,1.22,43.21753735476109,1.02,0.84,1.24,0.42,1.74,0.0,1.0293085278976843,1.1293085278976844,USA,,14.9450833781,13.6297884203
2020-05-01,20,state,USA,KS,,4510.0,136.0,0.0,206.0,534.0,,,,,,,4449.0,28585.0,,,1.18,1.08,1.26,0.84,1.48,3.66236757350316,0.84,0.92,1.86,0.24,3.3000000000000003,0.0,1.1503862817161683,1.2503862817161684,USA,,54.5312188829,18.8747453263
2020-05-01,21,state,USA,KY,,4879.0,248.0,0.0,642.0,1375.0,178.0,,330.0,,,,4708.0,51904.0,,,1.06,0.94,1.16,0.68,1.42,7.485297003092702,0.84,0.8200000000000001,1.58,0.24,2.72,1.0,1.0558047008950835,1.1609388278829935,USA,,22.895360216999997,9.74900726259
2020-05-01,22,state,USA,LA,,28754.0,1970.0,0.0,,,,,1607.0,230.0,,,28711.0,139540.0,,,0.94,0.86,1.0,0.68,1.18,44.06506792572811,0.86,0.7000000000000001,1.06,0.32,1.54,0.0,0.9178161998148276,1.0178161998148276,USA,,36.555321608,27.154223102600003
2020-05-01,25,state,USA,MA,,64311.0,3716.0,0.0,,6169.0,947.0,,3716.0,,,,64311.0,225325.0,,,0.88,0.8200000000000001,0.9,0.74,0.98,85.69482360008917,0.78,0.66,0.92,0.36,1.26,-20.0,0.895165698451263,0.995165698451263,USA,,10.5456931348,22.071662570700003
2020-05-01,24,state,USA,MD,,23566.0,1192.0,0.0,,4718.0,568.0,,1668.0,,,,23472.0,97511.0,,,1.12,1.08,1.16,0.96,1.28,52.80911863450919,1.0,0.8200000000000001,1.2,0.42,1.66,-1.0,1.0852156362306054,1.1852156362306054,USA,,12.506550156500001,31.9838158483
2020-05-01,23,state,USA,ME,,1123.0,55.0,0.0,,177.0,17.0,,37.0,9.0,,,1123.0,19546.0,,,1.14,0.94,1.42,0.42,2.06,,,,,,,,1.0836200003648333,1.3654766281751984,USA,,32.730321833000005,18.8754215999
2020-05-01,26,state,USA,MI,,42348.0,3866.0,0.0,,,966.0,,2319.0,760.0,,,48240.0,178807.0,,,0.84,0.78,0.88,0.66,1.0,96.96837949836113,0.8,0.68,0.92,0.38,1.26,0.0,0.8538104409177298,0.9538104409177298,USA,,9.3005176488,17.7804887488
2020-05-01,27,state,USA,MN,,5730.0,371.0,0.0,380.0,1096.0,118.0,,369.0,,,,8736.0,77214.0,,,1.44,1.36,1.5,1.16,1.68,21.921320282433328,1.08,0.9,1.44,0.38,2.18,0.0,1.3669658180777902,1.4669658180777905,USA,,7.730188570499999,15.474372468699999
2020-05-01,29,state,USA,MO,,7840.0,355.0,0.0,,,,,883.0,137.0,,,7835.0,74590.0,,,1.08,0.98,1.18,0.74,1.42,14.328297575638551,1.0,0.88,1.5,0.32,2.38,0.0,0.9970086042615164,1.1191157023587708,USA,,23.824564688400002,13.941107018699999
2020-05-01,28,state,USA,MS,,7212.0,281.0,0.0,,1226.0,160.0,,651.0,75.0,,,7212.0,64336.0,,,1.06,0.96,1.12,0.72,1.34,12.686791062172322,1.14,0.98,1.7,0.34,2.66,1.0,1.040016539828423,1.1400165398284228,USA,,22.0388088059,2.8407206439099997
2020-05-01,30,state,USA,MT,,452.0,16.0,0.0,,61.0,,,5.0,,,,453.0,13750.0,,,0.58,0.86,1.92,0.2,3.66,,,,,,,,0.6520971155012701,1.5204038855320667,USA,,0.0,0.0
2020-05-01,37,state,USA,NC,,10922.0,405.0,0.0,,,,,547.0,,,,10923.0,122909.0,,,1.1,1.02,1.16,0.84,1.34,18.1582437665084,0.94,0.8,1.38,0.3,2.14,-2.0,1.0960869313866568,1.196086931386657,USA,,12.125828071900001,10.5149289401
2020-05-01,38,state,USA,ND,,1107.0,23.0,0.0,,86.0,,,27.0,,,,1107.0,28418.0,,,1.0,0.8200000000000001,1.22,0.4,1.74,,,,,,,,1.051804280285027,1.2504692723013209,USA,,0.0,0.0
2020-05-01,31,state,USA,NE,,4838.0,72.0,0.0,,,,,,,,,4281.0,23104.0,,,1.2,1.12,1.28,0.92,1.48,,,,,,,,1.1956527778395682,1.2956527778395683,USA,,0.0,13.1522658854
2020-05-01,33,state,USA,NH,,2310.0,81.0,0.0,,262.0,,,112.0,,,,2146.0,19903.0,,,1.0,0.84,1.16,0.48,1.56,4.614000147155017,1.18,1.1,2.1,0.32,3.5,0.0,1.0027295597514576,1.1635996790959162,USA,,0.0,10.7331927662
2020-05-01,34,state,USA,NJ,,121190.0,7538.0,0.0,,,1724.0,,5972.0,1286.0,,,121190.0,135355.0,,,0.8,0.76,0.8200000000000001,0.7000000000000001,0.88,246.01531894302857,0.94,0.84,1.02,0.62,1.24,0.0,0.7909681303088987,0.8909681303088987,USA,,15.6945125693,19.2323300624
2020-05-01,35,state,USA,NM,,3513.0,131.0,0.0,,536.0,,,172.0,,,,3411.0,64458.0,,,1.1,0.96,1.2,0.68,1.5,7.088337743826994,0.96,0.92,1.74,0.28,2.96,0.0,1.0888152297375784,1.2075140486364202,USA,,72.1793933447,26.930172938800002
2020-05-01,32,state,USA,NV,,5249.0,254.0,0.0,,,,,,,,,5227.0,38368.0,,,0.9,0.78,1.02,0.48,1.34,7.2657738963782945,0.84,0.8200000000000001,1.6,0.24,2.74,0.0,0.9255313565186819,1.045178147960981,USA,,0.0,16.9440662791
2020-05-01,36,state,USA,NY,,313575.0,23841.0,0.0,,78224.0,3640.0,,10993.0,,,,308314.0,619124.0,,,0.74,0.72,0.76,0.66,0.8,399.08441406557023,0.78,0.7000000000000001,0.8200000000000001,0.54,0.98,0.0,0.7424221879545169,0.8424221879545168,USA,,20.320530065,18.9484816374
2020-05-01,39,state,USA,OH,,18743.0,1002.0,0.0,1056.0,3634.0,,,,,,,18743.0,121763.0,,,0.94,0.88,1.0,0.72,1.14,43.19886884418553,1.04,0.86,1.26,0.42,1.78,0.0,0.9531500830005112,1.0531500830005112,USA,,10.5578333292,8.44922603499
2020-05-01,40,state,USA,OK,,3748.0,230.0,0.0,,715.0,113.0,,255.0,,,,3748.0,59804.0,,,0.98,0.84,1.12,0.5,1.46,5.750826583605836,0.74,0.78,1.58,0.22,2.78,0.0,0.9902423893997688,1.125849730866728,USA,,0.0,7.86189630897
2020-05-01,41,state,USA,OR,,2579.0,104.0,0.0,,591.0,49.0,,208.0,23.0,,,2579.0,55597.0,,,1.1,0.92,1.26,0.52,1.7,,,,,,,,1.0492854394286544,1.237130552784392,USA,,0.0,12.9777130584
2020-05-01,42,state,USA,PA,,49764.0,2671.0,0.0,,,,,2683.0,590.0,,,46971.0,180477.0,,,0.94,0.9,0.96,0.8,1.06,133.1733553340822,1.08,0.94,1.2,0.64,1.5,-2.0,0.9199853384913058,1.0199853384913058,USA,,14.5033839564,11.7685301977
2020-05-01,44,state,USA,RI,,8962.0,279.0,0.0,,937.0,76.0,,352.0,51.0,,,8962.0,57686.0,,,0.88,0.8,0.96,0.6,1.16,14.702586110586953,0.98,0.86,1.48,0.32,2.34,-4.0,0.915364307551042,1.015364307551042,USA,,0.0,0.0
2020-05-01,45,state,USA,SC,,6258.0,256.0,0.0,,1110.0,,,,,,,6258.0,53121.0,,,0.98,0.86,1.08,0.58,1.36,11.89711387728102,0.98,0.88,1.54,0.32,2.5,0.0,0.9731867120865854,1.0848500900380524,USA,,9.81315997065,21.651208498800003
2020-05-01,46,state,USA,SD,,2525.0,21.0,0.0,,179.0,,,69.0,,,,2525.0,14838.0,,,1.06,0.9,1.2,0.52,1.6,,,,,,,,0.9948972600523248,1.16957537495041,USA,,0.0,8.628214069319998
2020-05-01,47,state,USA,TN,,11781.0,205.0,0.0,,1113.0,,,529.0,,,,11891.0,174241.0,,,1.04,0.96,1.1,0.76,1.3,4.6106288911788615,0.84,0.9,1.8,0.24,3.14,0.0,1.0524336043490563,1.1524336043490564,USA,,7.121484859039999,9.03783892729
2020-05-01,48,state,USA,TX,,30342.0,853.0,0.0,,,,,1778.0,,,,29229.0,322546.0,,,1.12,1.06,1.16,0.96,1.28,31.60065973243864,1.06,0.86,1.32,0.4,1.92,-6.0,1.09408248956776,1.1940824895677602,USA,,17.419106609900002,11.825473530999998
2020-05-01,49,state,USA,UT,,4829.0,46.0,0.0,,403.0,,,,,,,4828.0,107730.0,,,1.06,0.94,1.16,0.66,1.46,,,,,,,,1.0513103259877208,1.1692888726407258,USA,,0.0,3.3456637165
2020-05-01,51,state,USA,VA,,16901.0,581.0,0.0,,3654.0,366.0,,1431.0,193.0,,,16901.0,89539.0,,,1.04,0.96,1.08,0.8200000000000001,1.22,28.416887138381504,1.04,0.86,1.34,0.38,1.98,-2.0,1.0725354021395208,1.172535402139521,USA,,18.205829161,20.9005274804
2020-05-01,50,state,USA,VT,,879.0,49.0,0.0,,,,,19.0,,,,885.0,14930.0,,,0.78,0.78,1.52,0.22,2.62,,,,,,,,0.6760141484601984,1.2371945258038626,USA,,0.0,0.0
2020-05-01,53,state,USA,WA,,15134.0,829.0,0.0,,,120.0,,470.0,,,,16653.0,193449.0,,,1.08,0.98,1.16,0.78,1.36,9.26366999739176,0.74,0.72,1.36,0.22,2.3000000000000003,-17.0,1.0334797471207755,1.1334797471207756,USA,,11.2346067176,7.45736878553
2020-05-01,55,state,USA,WI,,7314.0,327.0,0.0,391.0,1544.0,127.0,,560.0,,,,8550.0,72566.0,,,1.18,1.08,1.26,0.86,1.46,8.668128261076982,0.96,0.88,1.64,0.28,2.74,-21.0,1.1492791297809422,1.2492791297809422,USA,,15.533747368299998,16.131223604200002
2020-05-01,54,state,USA,WV,,1152.0,47.0,0.0,,,33.0,,81.0,18.0,,,1136.0,45708.0,,,1.0,0.8200000000000001,1.34,0.32,2.02,,,,,,,,0.9124524923124752,1.232173918164321,USA,,0.0,3.6286442658499998
2020-05-01,56,state,USA,WY,,566.0,7.0,0.0,,56.0,,,13.0,,,,559.0,9136.0,,,0.88,0.8,1.44,0.28,2.34,,,,,,,,0.910442668873688,1.3231203238475775,USA,,0.0,15.9156664683
2020-05-02,02,state,USA,AK,,363.0,7.0,0.0,,,,,10.0,,,,365.0,21034.0,,,0.78,0.88,1.8,0.22,3.22,,,,,,,,0.7474562309649775,1.4612181362827288,USA,,0.0,10.2088783473
2020-05-02,01,state,USA,AL,,7611.0,288.0,0.0,335.0,1023.0,,,,,,,7434.0,84775.0,,,1.16,1.04,1.24,0.8200000000000001,1.46,11.666825734606755,1.0,0.88,1.56,0.3,2.54,0.0,1.1027474028917497,1.2058773444463202,USA,,12.3152536063,17.406717315599998
2020-05-02,05,state,USA,AR,,3372.0,72.0,0.0,,414.0,,,95.0,20.0,,,3372.0,48210.0,,,0.72,0.58,0.86,0.28,1.24,2.95561851686712,1.16,1.12,2.2,0.32,3.72,2.0,0.9069825601732888,1.0069825601732891,USA,,0.0,13.605183260599999
2020-05-02,04,state,USA,AZ,,8364.0,353.0,0.0,,2033.0,291.0,,718.0,198.0,,,8364.0,69633.0,,,1.14,1.04,1.2,0.84,1.4,17.31527482947434,1.22,1.0,1.64,0.4,2.48,-1.0,1.1267271098378835,1.2267271098378836,USA,,13.906317596700001,6.611603533659999
2020-05-02,06,state,USA,CA,,53753.0,2213.0,0.0,,,1433.0,,4722.0,,,,52197.0,634606.0,,,1.02,0.98,1.06,0.9,1.14,75.19678484823531,0.98,0.8200000000000001,1.12,0.46,1.52,4.0,1.049124567516852,1.149124567516852,USA,,8.0533474238,9.49201758682
2020-05-02,08,state,USA,CO,,16118.0,830.0,0.0,,2747.0,,,931.0,,,,15768.0,61181.0,,,0.98,0.9,1.04,0.74,1.2,20.695524581782507,0.9,0.76,1.28,0.3,1.98,0.0,0.9758650317093734,1.0758650317093734,USA,,7.95307593087,12.9510054378
2020-05-02,09,state,USA,CT,,29287.0,2436.0,0.0,,7758.0,,,1592.0,,,,28764.0,71493.0,,,0.76,0.7000000000000001,0.8,0.56,0.94,61.0596770983002,0.88,0.72,1.04,0.38,1.46,-10.0,0.8428227866630711,0.9428227866630712,USA,,12.5806304976,26.6502189595
2020-05-02,11,state,USA,DC,,4797.0,240.0,0.0,,,,,,,,345.0,4797.0,17207.0,,,1.1,0.98,1.2,0.7000000000000001,1.48,10.697258064359355,0.9,0.84,1.52,0.28,2.5,1.0,1.0395284445909825,1.1666816301338672,USA,,0.0,1.5224673043399999
2020-05-02,10,state,USA,DE,,5038.0,168.0,0.0,,,,,300.0,,,,5038.0,18074.0,,,0.9,0.8,1.0,0.54,1.26,7.519850307328237,0.86,0.84,1.6,0.26,2.74,0.0,0.9959331564459338,1.0959331564459338,USA,,0.0,21.5770930174
2020-05-02,12,state,USA,FL,,35455.0,1363.0,0.0,,5945.0,,,,,,,35463.0,380549.0,,,0.96,0.88,1.0,0.76,1.12,44.60756110838504,1.02,0.84,1.24,0.42,1.74,-1.0,0.9421664524311992,1.042166452431199,USA,,2.2465389674200003,5.56150720679
2020-05-02,13,state,USA,GA,,27268.0,1161.0,0.0,1247.0,5387.0,,,,,,,28306.0,146494.0,,,1.0,0.92,1.04,0.8,1.16,33.088088325626465,0.94,0.78,1.2,0.34,1.78,0.0,0.9662033325172041,1.0662033325172042,USA,,20.8082861888,15.9586021952
2020-05-02,15,state,USA,HI,,611.0,16.0,0.0,,72.0,,,,,,,619.0,31366.0,,,0.58,0.78,1.72,0.18,3.22,,,,,,,,0.5922320360432454,1.3508033067223992,USA,,0.0,1.5148880765600001
2020-05-02,19,state,USA,IA,,8641.0,175.0,0.0,,,131.0,,353.0,90.0,,,8641.0,37708.0,,,1.06,0.98,1.12,0.8200000000000001,1.28,9.749326815931042,1.02,0.92,1.68,0.3,2.76,0.0,1.084363155414621,1.1843631554146208,USA,,73.5857632236,21.1331944123
2020-05-02,16,state,USA,ID,,2061.0,64.0,0.0,76.0,178.0,,,24.0,,,,2035.0,27455.0,,,1.04,0.84,1.32,0.36,1.92,,,,,,,,0.979172821820745,1.2507662341120995,USA,,0.0,26.6767294915
2020-05-02,17,state,USA,IL,,58505.0,2576.0,0.0,,,1250.0,,4717.0,789.0,,,58505.0,241391.0,,,1.08,1.04,1.1,0.96,1.16,87.47688796593681,0.84,0.7000000000000001,0.98,0.4,1.32,-21.0,1.0912341252235571,1.1912341252235568,USA,,7.23008909385,20.0843194447
2020-05-02,18,state,USA,IN,,19629.0,1229.0,0.0,,,487.0,1627.0,1456.0,244.0,,2961.0,19295.0,84846.0,,,1.02,0.96,1.06,0.8200000000000001,1.2,42.88613937831834,1.0,0.8200000000000001,1.22,0.4,1.74,0.0,1.0157171578682744,1.1157171578682743,USA,,8.67032264084,11.8924330758
2020-05-02,20,state,USA,KS,,4863.0,140.0,0.0,206.0,541.0,,,,,,,4746.0,30196.0,,,1.12,1.02,1.2,0.8,1.42,3.705863893101057,0.86,0.92,1.88,0.24,3.3000000000000003,0.0,1.1185332196425697,1.2185332196425696,USA,,0.0,15.808106255999999
2020-05-02,21,state,USA,KY,,4881.0,252.0,0.0,652.0,1411.0,178.0,,334.0,,,,4879.0,52770.0,,,1.06,0.94,1.16,0.68,1.42,7.265160156565652,0.8,0.8,1.56,0.24,2.68,1.0,1.0501899173134497,1.1569448927075086,USA,,0.0,7.775626087869999
2020-05-02,22,state,USA,LA,,29183.0,1993.0,0.0,,,,,1545.0,208.0,,,29140.0,143718.0,,,0.96,0.88,1.02,0.7000000000000001,1.2,41.847973139024866,0.8200000000000001,0.68,1.04,0.3,1.52,0.0,0.9392624378554963,1.0392624378554964,USA,,0.0,21.3418471927
2020-05-02,25,state,USA,MA,,66263.0,3846.0,0.0,,6378.0,921.0,,3601.0,,,,66263.0,232731.0,,,0.84,0.8,0.86,0.72,0.94,83.45733599381083,0.8200000000000001,0.68,0.94,0.36,1.28,-20.0,0.8827197189385981,0.982719718938598,USA,,0.0,16.1469891363
2020-05-02,24,state,USA,MD,,24568.0,1251.0,0.0,,4910.0,566.0,,1657.0,,,,24473.0,101049.0,,,1.1,1.06,1.14,0.94,1.26,52.899011946431685,1.0,0.84,1.2,0.44,1.66,-1.0,1.0780147741301342,1.1780147741301343,USA,,0.0,24.2050348804
2020-05-02,23,state,USA,ME,,1152.0,56.0,0.0,,181.0,19.0,,36.0,10.0,,,1152.0,19546.0,,,1.16,0.94,1.44,0.44,2.06,,,,,,,,1.094858655018715,1.373470962684206,USA,,0.0,13.7670316886
2020-05-02,26,state,USA,MI,,43191.0,4020.0,0.0,,,850.0,,2100.0,713.0,,,48672.0,188713.0,,,0.8,0.74,0.84,0.62,0.98,92.36320529690313,0.78,0.66,0.92,0.36,1.26,0.0,0.8517840411006917,0.9517840411006916,USA,,0.0,12.9713364831
2020-05-02,27,state,USA,MN,,6228.0,395.0,0.0,404.0,1159.0,135.0,,389.0,,,,9071.0,80609.0,,,1.38,1.3,1.44,1.12,1.62,22.01551556690457,1.04,0.88,1.42,0.36,2.14,0.0,1.3446386545754545,1.4446386545754544,USA,,0.0,11.4890010399
2020-05-02,29,state,USA,MO,,8154.0,373.0,0.0,,,,,896.0,141.0,,,8154.0,74590.0,,,1.06,0.96,1.14,0.7000000000000001,1.38,14.530386906600942,1.0,0.88,1.5,0.32,2.36,0.0,0.9921702141929906,1.1041270298107064,USA,,0.0,10.2870713662
2020-05-02,28,state,USA,MS,,7441.0,291.0,0.0,,1265.0,142.0,,632.0,71.0,,,7441.0,67034.0,,,1.04,0.94,1.12,0.72,1.34,13.32692172640485,1.16,0.98,1.68,0.36,2.62,1.0,1.0333672183486051,1.1333672183486052,USA,,0.0,1.90609156238
2020-05-02,30,state,USA,MT,,454.0,16.0,0.0,,61.0,,,5.0,,,,455.0,14180.0,,,0.62,0.9,2.02,0.2,3.78,,,,,,,,0.6820456002025634,1.5763480035326811,USA,,0.0,0.0
2020-05-02,37,state,USA,NC,,11514.0,428.0,0.0,,,,,502.0,,,,11509.0,127966.0,,,1.06,0.98,1.12,0.8,1.3,18.063064724681546,0.94,0.8,1.36,0.3,2.14,-2.0,1.095694569497595,1.1956945694975951,USA,,0.0,7.70621546887
2020-05-02,38,state,USA,ND,,1153.0,24.0,0.0,,90.0,,,32.0,,,,1153.0,30394.0,,,1.0,0.8200000000000001,1.22,0.4,1.72,,,,,,,,1.0502538310316096,1.24359289650292,USA,,0.0,0.0
2020-05-02,31,state,USA,NE,,5332.0,75.0,0.0,,,,,,,,,4838.0,24510.0,,,1.16,1.08,1.24,0.88,1.42,,,,,,,,1.1624161185063564,1.2624161185063565,USA,,105.160570185,38.3984332832
